Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
Helen Keller Portrait,10616,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Basement,2,15.46,7.73,0,0
Hello Kitty T-shirt Missy / L / Crimson,10007,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,33,386.76,11.72,36,0
Hello Kitty T-shirt Missy / M / Crimson,10006,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,49,574.28,11.72,36,0
Hello Kitty T-shirt Missy / S / Crimson,10005,MYU,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,49,574.28,11.72,36,0
Hello Kitty T-shirt Missy / XL / Crimson,10008,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,102,1131.18,11.09,36,0
Hello Kitty T-shirts Youth / L (age 10),10011,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10.5,0,0
Hello Kitty T-shirts Youth / M (age 8),10010,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,4,0,0,0,0
Hello Kitty T-shirts Youth / S (ages 6-7),10009,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10.5,0,0
Hello Kitty T-shirts Youth / XL (age 12),10302,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,0,0,10.5,0,0
HGSE Crest T-Shirt / Crimson / L,10845,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,-1,-5.5795,5.5795,0,0
HGSE Crest T-Shirt / Crimson / M,10844,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,5.51565,0,0
HGSE Crest T-Shirt / Crimson / S,10843,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,56,308.31136,5.50556,0,0
HGSE Crest T-Shirt / Crimson / XL,10846,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,4.89,0,0
HGSE Crest T-Shirt / Crimson / XS,10842,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,0,0,0
HGSE Crest T-Shirt / Crimson / XXL,10847,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,4,21.86276,5.46569,0,0
HGSE Crest T-Shirt / Navy / L,3782,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,45,251.08875,5.57975,24,0
HGSE Crest T-Shirt / Navy / M,3733,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,49,273.40138,5.57962,0,0
HGSE Crest T-Shirt / Navy / S,3732,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,49,273.4004,5.5796,0,0
HGSE Crest T-Shirt / Navy / XL,3889,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,26,145.07376,5.57976,0,0
HGSE Crest T-Shirt / Navy / XXL,4107,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,4,22.318,5.5795,0,0
HGSE Crest T-Shirt / Red / L,3730,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,3,16.74,5.58,24,0
HGSE Crest T-Shirt / Red / M,3729,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,53,290.58045,5.48265,0,0
HGSE Crest T-Shirt / Red / S,3728,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,51,276.07167,5.41317,0,0
HGSE Crest T-Shirt / Red / XL,3731,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,1,5.52974,5.52974,0,0
HGSE Crest T-Shirt / Red / XXL,4070,,Graduate Schools,Quality,"010 Apparel > T-shirts, Tanks",,Basement,3,0,0,0,0
HSA Camelbak,11248,,,,,,Basement,-1,-15,15,0,0
HSA Hat,11246,,,,,,Basement,-10,-120,12,0,0
HSA Patagonia / mens,11244,,,,,,Basement,-1,0,0,0,0
HSA Patagonia / womens,11245,,,,,,Basement,0,0,0,0,0
I Love Harvard Keychain / White,1102,FREEDM,5 Accessories,FREEDOM,110 Accessories > Keychains,,Basement,173,138.4,0.8,100,0
I Took CS50 T-Shirt / L  / Crimson / Men's,10865,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,0,0,12,0,0
I Took CS50 T-Shirt / L  / Navy / Men's,10869,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,0,0,12,0,0
I Took CS50 T-Shirt / L / Crimson / Women's,10775,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,5,60,12,0,0
I Took CS50 T-Shirt / L / Navy / Women's,10779,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,5,60,12,0,0
I Took CS50 T-Shirt / M / Crimson / Men's,10863,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,1,12,12,0,0
I Took CS50 T-Shirt / M / Crimson / Women's,10774,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,2,24,12,0,0
I Took CS50 T-Shirt / M / Navy / Men's,10868,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,0,0,12,0,0
I Took CS50 T-Shirt / M / Navy / Women's,10778,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,4,48,12,0,0
I Took CS50 T-Shirt / S / Crimson / Men's,10773,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,3,36,12,0,0
I Took CS50 T-Shirt / S / Crimson / Women's,10862,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,2,24,12,0,0
I Took CS50 T-Shirt / S / Navy / Men's,10867,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,4,48,12,0,0
I Took CS50 T-Shirt / S / Navy / Women's,10777,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,4,48,12,0,0
I Took CS50 T-Shirt / XL / Crimson / Men's,10866,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,4,48,12,0,0
I Took CS50 T-Shirt / XL / Crimson / Women's,10776,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,6,72,12,0,0
I Took CS50 T-Shirt / XL / Navy / Men's,10870,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,5,60,12,0,0
I Took CS50 T-Shirt / XL / Navy / Women's,10780,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,Basement,6,72,12,0,0
Inside Harvard / 1st Edition,4999,HSAPUB,5 Accessories,HSA Publications,180 Accessories > Other,,Basement,0,0,8.25,0,0
Inside Harvard / 2nd Edition,10114,HSAPUB,5 Accessories,HSA Publications,180 Accessories > Other,,Basement,0,0,8.25,0,0
Inside Harvard Third Edition,10509,,5 Accessories,HSA Publications,180 Accessories > Other,,Basement,590,4874.5151,8.26189,0,0
Ivory Terry Crew / Ivory / L,11219,,4 Fall 2017 Collection,Apparel Empire,021 Apparel > Sweatshirts > Crewneck,,Basement,29,739.5,25.5,0,0
Ivory Terry Crew / Ivory / M,11218,,4 Fall 2017 Collection,Apparel Empire,021 Apparel > Sweatshirts > Crewneck,,Basement,28,714,25.5,0,0
Ivory Terry Crew / Ivory / S,11217,,4 Fall 2017 Collection,Apparel Empire,021 Apparel > Sweatshirts > Crewneck,,Basement,39,994.5,25.5,0,0
Ivory Terry Crew / Ivory / XL,11220,,4 Fall 2017 Collection,Apparel Empire,021 Apparel > Sweatshirts > Crewneck,,Basement,21,535.5,25.5,0,0
Ivory Terry Crew / Ivory / XS,11216,,4 Fall 2017 Collection,Apparel Empire,021 Apparel > Sweatshirts > Crewneck,,Basement,36,918,25.5,0,0
John Harvard Statue (1924) Vintage Photo,10412,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Basement,0,0,10,0,0
John Harvard Statue (1930) Vintage Photo / 1 Photo,2984,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Basement,0,0,10.3,0,0
"John Harvard Statue, 1904",10622,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Basement,0,0,12.75,0,0
Johnston Gate Vintage Photo / 1 Photo,2987,TOEGOZ,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,Basement,0,0,10.3,0,0
Kid's Harvard Crest Hat / Crimson,10885,,"7 Youth, Toddler, Infant",Bay State Apparel,030 Apparel > Hats,,Basement,30,142.5,4.75,0,0
Kid's Harvard University Hat,10886,,"7 Youth, Toddler, Infant",Bay State Apparel,030 Apparel > Hats,,Basement,6,28.5,4.75,0,0
KSG Frame Ex-Ed Frame,2311,UFRAME,Large Purchases,University Frames,"400 Frames, Rings, Chairs, Lamps",kennedy school of government executive education frame,Basement,0,0,78.3904,15,0
Ladies Arc T-Shirt / Blue / L,10719,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,5,24.9,4.98,0,0
Ladies Arc T-Shirt / Blue / M,10718,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,-2,-10,5,0,0
Ladies Arc T-Shirt / Blue / S,10717,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,5.44,0,0
Ladies Arc T-Shirt / Blue / XL,10720,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,4.98,0,0
Ladies Arc T-Shirt / Crimson / L,10362,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,9,48.63285,5.40365,24,0
Ladies Arc T-Shirt / Crimson / M,10361,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,7,37.82555,5.40365,24,0
Ladies Arc T-Shirt / Crimson / S,10358,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,6,32.4219,5.40365,24,0
Ladies Arc T-Shirt / Crimson / XL,10363,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,29,156.70585,5.40365,24,0
Ladies Arc T-Shirt / Ivory / L,10366,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,68,354.01276,5.20607,24,0
Ladies Arc T-Shirt / Ivory / M,10365,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,41,215.2131,5.2491,24,0
Ladies Arc T-Shirt / Ivory / S,10360,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,20,108.062,5.4031,24,0
Ladies Arc T-Shirt / Ivory / XL,10367,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,39,203.52423,5.21857,24,0
Ladies Arc T-Shirt / Oxford / L,10359,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,-3,-15.51,5.17,0,0
Ladies Arc T-Shirt / Oxford / M,10369,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,5.17,0,0
Ladies Arc T-Shirt / Oxford / S,10368,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,-1,-5.17,5.17,0,0
Ladies Arc T-Shirt / Oxford / XL,10364,,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,Basement,13,67.23834,5.17218,24,0
Ladies Classic Crew / L / Oxford,11051,,4 Fall 2017 Collection,Ouray,021 Apparel > Sweatshirts > Crewneck,,Basement,51,1140.20394,22.35694,0,0
Ladies Classic Crew / M / Oxford,11050,,4 Fall 2017 Collection,Ouray,021 Apparel > Sweatshirts > Crewneck,,Basement,0,0,22.36585,0,0
Ladies Classic Crew / S / Oxford,11049,,4 Fall 2017 Collection,Ouray,021 Apparel > Sweatshirts > Crewneck,,Basement,-1,-22.36851,22.36851,0,0
Ladies Classic Crew / XL / Oxford,11052,,4 Fall 2017 Collection,Ouray,021 Apparel > Sweatshirts > Crewneck,,Basement,59,1319.78929,22.36931,0,0
Ladies Classic Crew / XS / Oxford,11048,,4 Fall 2017 Collection,Ouray,021 Apparel > Sweatshirts > Crewneck,,Basement,6,134.16246,22.36041,0,0
Ladies Crest V-neck / L / Blue,10733,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,5.61,0,0
Ladies Crest V-neck / M / Blue,10732,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,5.61,0,0
Ladies Crest V-neck / S / Blue,10731,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,5.61,12,36
Ladies Crest V-neck / XL / Blue,10734,,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,Basement,0,0,5.61,0,0
Ladies French Terry Crew / Blue / L,10761,,2 Lifestyle Collection,MV Sport,021 Apparel > Sweatshirts > Crewneck,,Basement,86,1018.45672,11.84252,0,0
Ladies French Terry Crew / Blue / M,10760,,2 Lifestyle Collection,MV Sport,021 Apparel > Sweatshirts > Crewneck,,Basement,101,1196.40055,11.84555,0,0
Ladies French Terry Crew / Blue / S,10759,,2 Lifestyle Collection,MV Sport,021 Apparel > Sweatshirts > Crewneck,,Basement,67,792.94433,11.83499,0,0
Ladies French Terry Crew / Blue / XL,10762,,2 Lifestyle Collection,MV Sport,021 Apparel > Sweatshirts > Crewneck,,Basement,59,698.70042,11.84238,0,0
Ladies French Terry Crew / Pink / L,10757,,2 Lifestyle Collection,MV Sport,021 Apparel > Sweatshirts > Crewneck,,Basement,110,1295.602,11.7782,0,0
Ladies French Terry Crew / Pink / M,10756,,2 Lifestyle Collection,MV Sport,021 Apparel > Sweatshirts > Crewneck,,Basement,142,1672.1778,11.7759,0,0
Ladies French Terry Crew / Pink / S,10755,,2 Lifestyle Collection,MV Sport,021 Apparel > Sweatshirts > Crewneck,,Basement,73,858.92457,11.76609,0,0
Ladies French Terry Crew / Pink / XL,10758,,2 Lifestyle Collection,MV Sport,021 Apparel > Sweatshirts > Crewneck,,Basement,84,989.34276,11.77789,0,0
Ladies Long Sleeve Crest Triblend / Crimson / L,11270,,4 Spring 2018 Collection,Apparel Empire,"010 Apparel > T-shirts, Tanks",,Basement,19,142.5,7.5,0,0
Ladies Long Sleeve Crest Triblend / Crimson / M,11269,,4 Spring 2018 Collection,Apparel Empire,"010 Apparel > T-shirts, Tanks",,Basement,21,157.5,7.5,0,0
Ladies Long Sleeve Crest Triblend / Crimson / S,11268,,4 Spring 2018 Collection,Apparel Empire,"010 Apparel > T-shirts, Tanks",,Basement,3,22.5,7.5,0,0
Ladies Long Sleeve Crest Triblend / Crimson / XL,11271,,4 Spring 2018 Collection,Apparel Empire,"010 Apparel > T-shirts, Tanks",,Basement,12,90,7.5,0,0
Ladies Long Sleeve Crest Triblend / Crimson / XS,11267,,4 Spring 2018 Collection,Apparel Empire,"010 Apparel > T-shirts, Tanks",,Basement,7,52.5,7.5,0,0
Ladies MIT Binary Logo T-Shirt / L / Charcoal,60150,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,9,49.5,5.5,0,0
Ladies MIT Binary Logo T-Shirt / M / Charcoal,60149,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,7,38.5,5.5,0,0
Ladies MIT Binary Logo T-Shirt / S / Charcoal,60148,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,1,5.5,5.5,0,0
Ladies MIT Binary Logo T-Shirt / XL / Charcoal,60151,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,10,55,5.5,0,0
Ladies PJ Shorts / Oxford / Striped / L,11170,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,-2,-15.53212,7.76606,0,0
Ladies PJ Shorts / Oxford / Striped / M,11169,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,-1,-7.76598,7.76598,0,0
Ladies PJ Shorts / Oxford / Striped / S,11168,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,0,0,7.76711,0,0
Ladies PJ Shorts / Oxford / Striped / XL,11171,,2 Lifestyle Collection,Concepts Sport,040 Apparel > Pants and Shorts,,Basement,-1,-7.76621,7.76621,0,0
Ladies Retro Stripe Sweater / L,10915,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,4,176,44,0,0
Ladies Retro Stripe Sweater / M,10914,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,0,0,44,0,0
Ladies Retro Stripe Sweater / S,10913,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,0,0,44,0,0
Ladies Retro Stripe Sweater / XL,10916,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,1,44,44,0,0
Ladies Retro Stripe Sweater / XS,10912,,4 Fall 2017 Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,0,0,44,0,0
Ladies Vineyard Vines Shep Shirt / Navy / L,3214,VV,1 Heritage Collection,Vineyard Vines,023 Apparel > Sweatshirts > Zip,,Basement,21,1118.07675,53.24175,12,0
Ladies Vineyard Vines Shep Shirt / Navy / M,3213,VV,1 Heritage Collection,Vineyard Vines,023 Apparel > Sweatshirts > Zip,,Basement,22,1213.52572,55.16026,12,0
Ladies Vineyard Vines Shep Shirt / Navy / S,3212,VV,1 Heritage Collection,Vineyard Vines,023 Apparel > Sweatshirts > Zip,,Basement,16,882.56416,55.16026,12,0
Ladies Vineyard Vines Shep Shirt / Navy / XL,3215,VV,1 Heritage Collection,Vineyard Vines,023 Apparel > Sweatshirts > Zip,,Basement,20,1049.379,52.46895,0,0
Ladies Vineyard Vines Shep Shirt / Navy / XS,3211,VV,1 Heritage Collection,Vineyard Vines,023 Apparel > Sweatshirts > Zip,,Basement,24,1254.75168,52.28132,12,0
Large Harvard Pennant / Crimson,939,COLLEG,5 Accessories,Collegiate Pacific,"170 Accessories > Pennants, Wall Decorations",,Basement,163,901.29383,5.52941,50,100
Leather Crest Keychain / Crimson,10853,,5 Accessories,LXG,110 Accessories > Keychains,,Basement,-27,-114.62661,4.24543,0,0
Leather Crest Mini Padfolio / Crimson,11151,,5 Accessories,LXG,130 Accessories > Stationery,,Basement,65,472.7294,7.27276,0,0
Leather Harvard Padfolio / Black,10070,,5 Accessories,Gemline,130 Accessories > Stationery,,Basement,-34,-283.22,8.33,0,0
Leather Luggage Tag / Crimson,10855,,5 Accessories,LXG,180 Accessories > Other,,Basement,86,571.24038,6.64233,0,0
Leather Strap Keychain / Crimson,10854,,5 Accessories,Pin Badge Maker Company,110 Accessories > Keychains,,Basement,1136,1497.63424,1.31834,0,0
Let's Go Camelbak,11249,,,,,,Basement,-2,-30,15,0,0
Let's Go Hat,11247,,,,,,Basement,-6,-72,12,0,0
Life in Crimson,10407,,,HSA Publications,180 Accessories > Other,,Basement,77,2156,28,0,0
Lorelei Long Sleeve / Oxford / L,10839,,2 Lifestyle Collection,The League,"010 Apparel > T-shirts, Tanks",,Basement,33,560.32482,16.97954,0,0
Lorelei Long Sleeve / Oxford / M,10838,,2 Lifestyle Collection,The League,"010 Apparel > T-shirts, Tanks",,Basement,2,34.08852,17.04426,0,0
Lorelei Long Sleeve / Oxford / S,10837,,2 Lifestyle Collection,The League,"010 Apparel > T-shirts, Tanks",,Basement,57,972.45306,17.06058,0,0
Lorelei Long Sleeve / Oxford / XL,10840,,2 Lifestyle Collection,The League,"010 Apparel > T-shirts, Tanks",,Basement,50,845.139,16.90278,0,0
Merino Wool H Sweater / Cream / L,10896,,1 Heritage Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,-2,-121,60.5,0,0
Merino Wool H Sweater / Cream / M,10895,,1 Heritage Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,9,544.5,60.5,0,0
Merino Wool H Sweater / Cream / S,10894,,1 Heritage Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,7,423.5,60.5,0,0
Merino Wool H Sweater / Crimson / L,10670,,1 Heritage Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,38,2314.06206,60.89637,0,0
Merino Wool H Sweater / Crimson / M,10669,,1 Heritage Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,41,2479.93502,60.48622,0,0
Merino Wool H Sweater / Crimson / S,10668,,1 Heritage Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,44,2662,60.5,0,0
Merino Wool H Sweater / Crimson / XL,10671,,1 Heritage Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,22,1331,60.5,0,0
Merino Wool H Sweater / Crimson / XS,10667,,1 Heritage Collection,Hillflint,070 Apparel > Knit Sweaters,,Basement,32,1936,60.5,0,0
Metal Luggage Tag,10679,,Clearance,Arts & Cards,,,Basement,12,33.58332,2.79861,20,50
Metallic Crest Shot Glass / Blue,4027,,Clearance,Quality,230 Drinkware > Glasses,,Basement,0,0,7.07636,0,0
Metallic Crest Shot Glass / Crimson,4028,QUALIT,Clearance,Quality,230 Drinkware > Glasses,,Basement,-10,-54.5,5.45,0,0
MIT Arc T-Shirt / L / Oxford,60127,,MIT,Quality,"010 Apparel > T-shirts, Tanks",,Basement,0,0,4,0,0
MIT Arc T-Shirt / M / Oxford,60126,,MIT,Quality,"010 Apparel > T-shirts, Tanks",,Basement,2,0,0,0,0
MIT Arc T-Shirt / S / Oxford,60125,,MIT,Quality,"010 Apparel > T-shirts, Tanks",,Basement,5,20,4,0,0
MIT Arc T-Shirt / XL / Oxford,60128,,MIT,Quality,"010 Apparel > T-shirts, Tanks",,Basement,4,16,4,0,0
MIT Binary Logo Hat,60129,,MIT,FREEDOM,030 Apparel > Hats,,Basement,13,65,5,0,0
MIT Contemporary Cinch Bag,60130,,MIT,Quality Graphics,150 Accessories > Bags,,Basement,175,875,5,0,0
MIT Contemporary Hooded Sweatshirt / L / Charcoal,60113,,MIT,FREEDOM,022 Apparel > Sweatshirts > Hooded,,Basement,26,299,11.5,0,0
MIT Contemporary Hooded Sweatshirt / M / Charcoal,60112,,MIT,FREEDOM,022 Apparel > Sweatshirts > Hooded,,Basement,36,414,11.5,0,0
MIT Contemporary Hooded Sweatshirt / S / Charcoal,60111,,MIT,FREEDOM,022 Apparel > Sweatshirts > Hooded,,Basement,38,437,11.5,0,0
MIT Contemporary Hooded Sweatshirt / XL / Charcoal,60114,,MIT,FREEDOM,022 Apparel > Sweatshirts > Hooded,,Basement,34,391,11.5,0,0
MIT Contemporary Logo Keychain,60032,,MIT,LXG,110 Accessories > Keychains,,Basement,21,94.73331,4.51111,0,0
MIT Contemporary T-Shirt / Charcoal / L,60010,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,12,51,4.25,0,0
MIT Contemporary T-Shirt / Charcoal / M,60009,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,5,21.25,4.25,0,0
MIT Contemporary T-Shirt / Charcoal / S,60008,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,30,127.5,4.25,0,0
MIT Contemporary T-Shirt / Dark Heather / XL,60011,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,8,34,4.25,0,0
MIT Contemporary T-Shirt / Oxford / L,60014,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,20,85,4.25,0,0
MIT Contemporary T-Shirt / Oxford / M,60013,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,23,97.75,4.25,0,0
MIT Contemporary T-Shirt / Oxford / S,60012,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,19,80.75,4.25,0,0
MIT Contemporary T-Shirt / Oxford / XL,60015,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,19,80.75,4.25,0,0
MIT Crest Cinch Bag,60131,,MIT,Quality Graphics,150 Accessories > Bags,,Basement,236,1180,5,0,0
MIT Crest Mug / Black,10108,,MIT,FREEDOM,210 Drinkware > Mugs,,Basement,13,0,0,0,0
MIT Crest T-Shirt / L / Crimson,60109,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,12,54,4.5,0,0
MIT Crest T-Shirt / M / Crimson,60108,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,7,31.5,4.5,0,0
MIT Crest T-Shirt / S / Crimson,60107,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,23,103.5,4.5,0,0
MIT Crest T-Shirt / XL / Crimson,60110,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,16,72,4.5,0,0
MIT Crew Sweatshirt / L / Oxford,60081,,MIT,FREEDOM,021 Apparel > Sweatshirts > Crewneck,,Basement,24,192,8,0,0
MIT Crew Sweatshirt / M / Oxford,60080,,MIT,FREEDOM,021 Apparel > Sweatshirts > Crewneck,,Basement,36,288,8,0,0
MIT Crew Sweatshirt / S / Oxford,60079,,MIT,FREEDOM,021 Apparel > Sweatshirts > Crewneck,,Basement,36,288,8,0,0
MIT Crew Sweatshirt / XL / Oxford,60082,,MIT,FREEDOM,021 Apparel > Sweatshirts > Crewneck,,Basement,24,192,8,0,0
MIT Engineer Arc T-Shirt / L / Oxford,60030,,MIT,MyU,"010 Apparel > T-shirts, Tanks",,Basement,1,11,11,0,0
MIT Engineer Arc T-Shirt / M / Oxford,60029,,MIT,MyU,"010 Apparel > T-shirts, Tanks",,Basement,8,88,11,0,0
MIT Engineer Arc T-Shirt / S / Oxford,60028,,MIT,MyU,"010 Apparel > T-shirts, Tanks",,Basement,7,77,11,0,0
MIT Engineer Arc T-Shirt / XL / Oxford,60031,,MIT,MyU,"010 Apparel > T-shirts, Tanks",,Basement,0,0,11,0,0
MIT Engineers Vintage T-Shirt - Charcoal / L / Charcoal,60022,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,0,0,12,0,0
MIT Engineers Vintage T-Shirt - Charcoal / M / Charcoal,60021,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,10,120,12,0,0
MIT Engineers Vintage T-Shirt - Charcoal / S / Charcoal,60020,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,7,84,12,0,0
MIT Engineers Vintage T-Shirt - Charcoal / XL / Charcoal,60023,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,0,0,12,0,0
MIT Engineers Vintage T-Shirt - Crimson / L / Crimson,60018,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,0,0,12,0,0
MIT Engineers Vintage T-Shirt - Crimson / M / Crimson,60017,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,20,240,12,0,0
MIT Engineers Vintage T-Shirt - Crimson / S / Crimson,60016,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,14,168,12,0,0
MIT Engineers Vintage T-Shirt - Crimson / XL / Crimson,60019,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,3,36,12,0,0
MIT Engineers Vintage T-Shirt - Oxford / L / Oxford,60026,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,3,39,13,0,0
MIT Engineers Vintage T-Shirt - Oxford / M / Oxford,60025,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,15,195,13,0,0
MIT Engineers Vintage T-Shirt - Oxford / S / Oxford,60024,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,17,221,13,0,0
MIT Engineers Vintage T-Shirt - Oxford / XL / Oxford,60027,,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,Basement,4,52,13,0,0
MIT Etched Crest Shot Glass,60037,,MIT,LXG,230 Drinkware > Glasses,,Basement,12,64.425,5.36875,0,0
MIT Future Freshman T-Shirt / L / Oxford,60106,,MIT,FREEDOM,"010 Apparel > T-shirts, Tanks",,Basement,0,0,4,0,0
