Product,SKU,Supplier Code,Brand,Supplier,Type,Tag,Outlet,Current Stock,Stock Value,Item Value,Reorder Point,Reorder Amount
"""H"" Car Decal / Crimson",2722,QUALIT,5 Accessories,Quality,180 Accessories > Other,,JFK,1,1.25,1.25,10,10
'H' Tank Top / L / Black,4410,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.69,5,2
'H' Tank Top / M / Black,4409,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.69,0,0
'H' Tank Top / S / Black,4408,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.69,0,0
'H' Tank Top / XL / Black,4411,COMPRI,Clearance,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.46,5,2
1636 Shield Hat / Black,11159,,4 Fall 2017 Collection,Quality,030 Apparel > Hats,,JFK,16,103.84,6.49,0,0
16H36 Harvard Hat / Crimson,10887,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,JFK,-1,-4.75,4.75,0,0
16H36 Harvard Hat / White,10888,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,JFK,10,47.5,4.75,0,0
3-in-1 LED Stylus Pen / Black,10857,,5 Accessories,LXG,130 Accessories > Stationery,,JFK,-2,-7.78466,3.89233,0,0
3-in-1 LED Stylus Pen / Crimson,10856,,5 Accessories,LXG,130 Accessories > Stationery,,JFK,0,0,3.89233,0,0
Applique Sweatshirt / L / Charcoal,272,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,26.95,2,2
Applique Sweatshirt / L / Crimson,10039,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,27.04,2,2
Applique Sweatshirt / M / Charcoal,271,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,23.61,2,2
Applique Sweatshirt / M / Crimson,10038,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,-1,-23.61,23.61,2,2
Applique Sweatshirt / S / Charcoal,270,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,26.63,2,2
Applique Sweatshirt / S / Crimson,10037,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,23.61,2,2
Applique Sweatshirt / XL / Charcoal,273,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,27,2,2
Applique Sweatshirt / XL / Crimson,10040,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,27.08,2,2
Applique Sweatshirt / XS / Charcoal,274,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,26.54,2,2
Applique Sweatshirt / XS / Crimson,10036,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,26.02,2,2
Applique Sweatshirt / XXL / Charcoal,10041,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,23.61,1,1
Applique Sweatshirt / XXL / Crimson,10042,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,23.61,1,1
Athletic Shield Sweatshirt / L,10536,,Clearance,Comprint,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,8.94,0,0
Athletic Shield Sweatshirt / M,10535,,Clearance,Comprint,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,8.94,0,0
Athletic Shield Sweatshirt / S,10515,,Clearance,Comprint,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,8.03,0,0
Athletic Shield Sweatshirt / XL,10537,,Clearance,Comprint,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,8.94,0,0
Bird's Eye View of Harvard Campus Vintage Photo / 1 Photo,2990,TOEGOZ,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,0,0,10.3,0,0
"Black ""Harvard"" Beanie / Black",10708,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,JFK,0,0,4,0,0
Black & White Postcard,1142,ICONCP,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,86,30.92044,0.35954,30,30
Black H Beanie,10923,,3 Classic Collection,Bay State Apparel,030 Apparel > Hats,,JFK,0,0,5,0,0
Boston Apparel Company T-Shirt / L / Navy,60086,,Clearance,Quality Graphics,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5,0,0
Boston Apparel Company T-Shirt / M / Navy,60085,,Clearance,Quality Graphics,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5,0,0
Boston Apparel Company T-Shirt / S / Navy,60084,,Clearance,Quality Graphics,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5,0,0
Boston Apparel Company T-Shirt / XL / Navy,60087,,Clearance,Quality Graphics,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5,0,0
Boston College T-Shirt / Large,60057,,Clearance,Alan Freedman Enterprises,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6,0,0
Boston College T-Shirt / Medium,60056,,Clearance,Alan Freedman Enterprises,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6,0,0
Boston College T-Shirt / Small,60055,,Clearance,Alan Freedman Enterprises,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6,0,0
Boston College T-Shirt / X-Large,60058,,Clearance,Alan Freedman Enterprises,"010 Apparel > T-shirts, Tanks",,JFK,0,0,6,0,0
Boston Hooded Sweatshirt / Heather / Large,60002,,Clearance,Alan Freedman Enterprises,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,10,0,0
Boston Hooded Sweatshirt / Heather / Medium,60001,,Clearance,Alan Freedman Enterprises,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,10,0,0
Boston Hooded Sweatshirt / Heather / Small,60000,,Clearance,Alan Freedman Enterprises,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,10,0,0
Boston Hooded Sweatshirt / Heather / X-Large,60003,,Clearance,Alan Freedman Enterprises,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,10,0,0
Boston Hooded Sweatshirt / Navy / Large,60006,,Clearance,Alan Freedman Enterprises,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,10,0,0
Boston Hooded Sweatshirt / Navy / Medium,60005,,Clearance,Alan Freedman Enterprises,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,10,0,0
Boston Hooded Sweatshirt / Navy / Small,60004,,Clearance,Alan Freedman Enterprises,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,10,0,0
Boston Hooded Sweatshirt / Navy / X-Large,60007,,Clearance,Alan Freedman Enterprises,022 Apparel > Sweatshirts > Hooded,,JFK,0,0,10,0,0
Boston Postcard,619,ARTS A,Clearance,Arts & Cards,"190 Accessories > Postcards, Photos",,JFK,-3,-0.3,0.1,25,25
Capri Fit Yoga Pants / L / Black,10442,,Clearance,Comprint,040 Apparel > Pants and Shorts,,JFK,0,0,11.36,2,2
Capri Fit Yoga Pants / M / Black,10441,,Clearance,Comprint,040 Apparel > Pants and Shorts,,JFK,0,0,11.12,3,4
Capri Fit Yoga Pants / S / Black,10440,,Clearance,Comprint,040 Apparel > Pants and Shorts,,JFK,0,0,12.81,2,2
Capri Fit Yoga Pants / XL / Black,10443,,Clearance,Comprint,040 Apparel > Pants and Shorts,,JFK,0,0,11.39,2,2
Classic H Hat / Crimson,11018,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,JFK,9,48.59208,5.39912,0,0
Classic H Hat / Ivory,11019,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,JFK,10,54.3543,5.43543,0,0
Classic Harvard Swiss Army Knife / Crimson,11020,,5 Accessories,Victorinox,180 Accessories > Other,,JFK,9,92.70414,10.30046,0,0
Clutch Wristlet / Black,10656,,5 Accessories,Bay State Apparel,180 Accessories > Other,,JFK,4,12,3,0,0
Clutch Wristlet / Crimson,10655,,5 Accessories,Bay State Apparel,180 Accessories > Other,,JFK,-1,-3,3,0,0
College Women Marching Photo,10614,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,1,7.55,7.55,0,0
Color Photo of Harvard Hall,10619,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,2,25.5,12.75,0,0
Color Photo of Johnson Gate,10618,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,1,12.75,12.75,0,0
Color Photo of Memorial Hall,10620,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,-1,-12.75,12.75,0,0
Cozy Full Zip Hoodie / L / Charcoal,2581,QUALIT,3 Classic Collection,Quality,023 Apparel > Sweatshirts > Zip,,JFK,0,0,20.31274,2,2
Cozy Full Zip Hoodie / L / Crimson,2577,QUALIT,3 Classic Collection,Quality,023 Apparel > Sweatshirts > Zip,,JFK,-2,-40.63964,20.31982,2,2
Cozy Full Zip Hoodie / M / Charcoal,2580,QUALIT,3 Classic Collection,Quality,023 Apparel > Sweatshirts > Zip,,JFK,-1,-20.32,20.32,2,2
Cozy Full Zip Hoodie / M / Crimson,2576,QUALIT,3 Classic Collection,Quality,023 Apparel > Sweatshirts > Zip,,JFK,-1,-20.76312,20.76312,2,2
Cozy Full Zip Hoodie / S / Charcoal,2579,QUALIT,3 Classic Collection,Quality,023 Apparel > Sweatshirts > Zip,,JFK,13,264.15766,20.31982,2,2
Cozy Full Zip Hoodie / S / Crimson,2575,QUALIT,3 Classic Collection,Quality,023 Apparel > Sweatshirts > Zip,,JFK,2,40.62,20.31,2,2
Cozy Full Zip Hoodie / XL / Charcoal,2582,QUALIT,3 Classic Collection,Quality,023 Apparel > Sweatshirts > Zip,,JFK,2,40.81628,20.40814,1,1
Cozy Full Zip Hoodie / XL / Crimson,2578,QUALIT,3 Classic Collection,Quality,023 Apparel > Sweatshirts > Zip,,JFK,1,20.43687,20.43687,1,1
Crest Speckled Mug / Crimson,10824,,6 Drinkware,Quality,210 Drinkware > Mugs,,JFK,0,0,4.66249,0,0
Crest Spinner Keychain / Crimson,10860,,5 Accessories,LXG,110 Accessories > Keychains,,JFK,27,120.73293,4.47159,0,0
Crest Tote Bag,10681,,5 Accessories,Arts & Cards,150 Accessories > Bags,,JFK,1,1.75,1.75,0,0
Crest Travel Mug / Silver,10680,,6 Drinkware,Arts & Cards,240 Drinkware > Travel Mugs,,JFK,6,33,5.5,0,0
Crew Race between Harvard and Yale,10617,,Clearance,ICONCEPT,"190 Accessories > Postcards, Photos",,JFK,3,38.25,12.75,0,0
Crush Crew Sweater / Oxford / L,1743,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,23.85,2,2
Crush Crew Sweater / Oxford / M,1742,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,26.62,2,2
Crush Crew Sweater / Oxford / S,1741,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,25.45,2,2
Crush Crew Sweater / Oxford / XL,1744,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,25.93,2,2
Crush Crew Sweater / Pink / L,4917,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,24.54,2,2
Crush Crew Sweater / Pink / M,4916,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,28.39,2,2
Crush Crew Sweater / Pink / S,4915,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,27.54,2,2
Crush Crew Sweater / Pink / XL,4918,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,27.54,2,2
Crush Crew Sweater / Pink / XS,10498,OURAY,Clearance,Ouray,021 Apparel > Sweatshirts > Crewneck,,JFK,0,0,25.77,2,2
CS50 Men's T-Shirt / L / cranberry,CS50-7,,CS50,,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.95,0,0
CS50 Men's T-Shirt / M / cranberry,CS50-6,,CS50,,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.95,0,0
CS50 Men's T-Shirt / S / cranberry,CS50-5,,CS50,,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.95,0,0
CS50 Men's T-Shirt / XL / cranberry,CS50-8,,CS50,,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.95,0,0
CS50 Pen,CS50-13,,CS50,CS50,130 Accessories > Stationery,,JFK,-2,-5,2.5,0,0
CS50 Proud T-Shirt / L  / Crimson / Women's,10873,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / L  / Navy / Men's,10877,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / L  / Navy / Women's,10881,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / L / Crimson / Men's,10783,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / M / Crimson / Men's,10782,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / M / Crimson / Women's,10872,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / M / Navy / Men's,10876,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / M / Navy / Women's,10880,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / S / Crimson / Men's,10781,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / S / Crimson / Women's,10871,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / S / Navy / Men's,10875,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / S / Navy / Women's,10879,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / XL / Crimson / Men's,10784,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / XL / Crimson / Women's,10874,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / XL / Navy / Men's,10878,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Proud T-Shirt / XL / Navy / Women's,10882,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / L / Crimson / Men's,10767,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / L / Crimson / Women's,10791,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / L / Green / Men's,11230,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / L / Green / Women's,11234,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / L / Navy / Men's,10771,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / L / Navy / Women's,10795,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / M / Crimson / Men's,10766,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / M / Crimson / Women's,10790,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / M / Green / Men's,11229,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / M / Green / Women's,11233,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / M / Navy / Men's,10770,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / M / Navy / Women's,10794,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / S / Crimson / Men's,10765,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / S / Crimson / Women's,10789,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / S / Green / Men's,11228,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / S / Green / Women's,11232,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / S / Navy / Men's,10769,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / S / Navy / Women's,10793,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / XL / Crimson / Men's,10768,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / XL / Crimson / Women's,10792,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / XL / Green / Men's,11231,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / XL / Green / Women's,11235,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / XL / Navy / Men's,10772,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Puzzle Day T-shirt / XL / Navy / Women's,10796,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,12,0,0
CS50 Secret Decoder Glasses,10884,,CS50,CS50,090 Apparel > Other,,JFK,0,0,0.72,0,0
CS50 Socket,CS50-15,,CS50,CS50,180 Accessories > Other,,JFK,0,0,5,0,0
CS50 Stress Ball / Blue,10786,,CS50,CS50,180 Accessories > Other,,JFK,0,0,2,0,0
CS50 Stress Ball / Crimson,10883,,CS50,CS50,180 Accessories > Other,,JFK,0,0,2,0,0
CS50 Sunglasses / Blue,10787,,CS50,CS50,090 Apparel > Other,,JFK,0,0,5,0,0
CS50 Sunglasses / Crimson,CS50-14,,CS50,CS50,090 Apparel > Other,,JFK,0,0,1.99,0,0
CS50 Tote Bag,10785,,CS50,CS50,150 Accessories > Bags,,JFK,0,0,6,0,0
CS50 Women's T-Shirt / L / cranberry,CS50-3,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.95,0,0
CS50 Women's T-Shirt / M / cranberry,CS50-2,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.95,0,0
CS50 Women's T-Shirt / S / cranberry,CS50-1,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.95,0,0
CS50 Women's T-Shirt / XL / cranberry,CS50-4,,CS50,CS50,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.95,0,0
ddb50 (Rubber Duck),10788,,CS50,CS50,180 Accessories > Other,,JFK,0,0,2,0,0
Deluxe Harvard Golf Umbrella / Crimson / Striped,4725,STORMD,5 Accessories,STORMDUDS,300 Rain Gear,,JFK,7,101.78,14.54,3,3
Endure Bottle / Black,10659,,6 Drinkware,RFSJ,220 Drinkware > Bottles,,JFK,6,70.43076,11.73846,0,0
Engraved Color Harvard Keychain / Silver,1644,LXG,5 Accessories,LXG,110 Accessories > Keychains,,JFK,4,19.2404,4.8101,12,12
Etched Harvard Mug / Crimson,10660,,6 Drinkware,RFSJ,210 Drinkware > Mugs,,JFK,-1,-8.52339,8.52339,0,0
Felt H Hat / Black,11154,,4 Fall 2017 Collection,Quality,030 Apparel > Hats,,JFK,6,38.94,6.49,0,0
Felt H Hat / Navy,11155,,4 Fall 2017 Collection,Quality,030 Apparel > Hats,,JFK,-1,-6.49219,6.49219,0,0
Future Freshman Onesie / 12M / Oxford,10564,Mt Auburn,"7 Youth, Toddler, Infant",FREEDOM,"080 Apparel > Onesies, Infantwear",,JFK,-2,-11.5,5.75,0,0
Future Freshman Onesie / 12M / Pink,10561,,"7 Youth, Toddler, Infant",FREEDOM,"080 Apparel > Onesies, Infantwear",,JFK,0,0,5.75,0,0
Future Freshman Onesie / 18M / Oxford,10565,,"7 Youth, Toddler, Infant",FREEDOM,"080 Apparel > Onesies, Infantwear",,JFK,0,0,5.75,0,0
Future Freshman Onesie / 18M / Pink,10562,,"7 Youth, Toddler, Infant",FREEDOM,"080 Apparel > Onesies, Infantwear",,JFK,4,23,5.75,0,0
Future Freshman Onesie / 24M / Oxford,10579,,"7 Youth, Toddler, Infant",FREEDOM,"080 Apparel > Onesies, Infantwear",,JFK,4,23,5.75,0,0
Future Freshman Onesie / 24M / Pink,10578,,"7 Youth, Toddler, Infant",FREEDOM,"080 Apparel > Onesies, Infantwear",,JFK,6,34.5,5.75,0,0
Future Freshman Onesie / 6M / Oxford,10563,,"7 Youth, Toddler, Infant",FREEDOM,"080 Apparel > Onesies, Infantwear",,JFK,3,17.25,5.75,0,0
Future Freshman Onesie / 6M / Pink,10560,,"7 Youth, Toddler, Infant",FREEDOM,"080 Apparel > Onesies, Infantwear",,JFK,5,28.75,5.75,0,0
Future Freshman Toddler T-shirt / 2T / Oxford,10559,,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,0,0,3.75,0,0
Future Freshman Toddler T-shirt / 2T / Pink,10558,,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,0,0,3.75,0,0
Future Freshman Toddler T-shirt / 4T / Oxford,10661,,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,0,0,3.75,0,0
Future Freshman Toddler T-shirt / 4T / Pink,10557,,"7 Youth, Toddler, Infant",FREEDOM,"010 Apparel > T-shirts, Tanks",,JFK,0,0,3.75,0,0
Graduate School of Arts and Sciences Frame,4645,STOFRA,Large Purchases,University Frames,"400 Frames, Rings, Chairs, Lamps",,JFK,9,803.79,89.31,0,0
H 1636 Hat / Black,11013,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,JFK,18,100.18728,5.56596,0,0
H 1636 Hat / Crimson,11014,,2 Lifestyle Collection,Quality,030 Apparel > Hats,,JFK,13,72.93936,5.61072,0,0
H Gloves / Black,10710,,3 Classic Collection,Bay State Apparel,090 Apparel > Other,,JFK,0,0,4,0,0
H Gloves / Crimson,10709,,3 Classic Collection,Bay State Apparel,090 Apparel > Other,,JFK,0,0,4,0,0
H Long Sleeve T-shirt / Crimson / L,10438,,2 Lifestyle Collection,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,2,10.06904,5.03452,2,2
H Long Sleeve T-shirt / Crimson / M,10437,,2 Lifestyle Collection,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,0,0,5.1175,2,2
H Long Sleeve T-shirt / Crimson / S,10436,,2 Lifestyle Collection,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,3,15.3525,5.1175,2,2
H Long Sleeve T-shirt / Crimson / XL,10439,,2 Lifestyle Collection,Comprint,"010 Apparel > T-shirts, Tanks",,JFK,2,9.99344,4.99672,1,1
H Long Sleeve Victory Tee / L / Crimson,11011,,2 Lifestyle Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,3,29.80944,9.93648,0,0
H Long Sleeve Victory Tee / L / Ivory,10934,,2 Lifestyle Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,8,79.54144,9.94268,0,0
H Long Sleeve Victory Tee / M / Crimson,11010,,2 Lifestyle Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,6,59.7885,9.96475,0,0
H Long Sleeve Victory Tee / M / Ivory,10933,,2 Lifestyle Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-2,-20.04642,10.02321,0,0
H Long Sleeve Victory Tee / S / Crimson,11009,,2 Lifestyle Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,20.02542,10.01271,0,0
H Long Sleeve Victory Tee / S / Ivory,10932,,2 Lifestyle Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,0,0,10.02321,0,0
H Long Sleeve Victory Tee / XL / Crimson,11012,,2 Lifestyle Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,9.9282,9.9282,0,0
H Long Sleeve Victory Tee / XL / Ivory,10935,,2 Lifestyle Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,4,39.56596,9.89149,0,0
H Ping Pong Ball 6-pack / White,10993,,5 Accessories,Wincraft,180 Accessories > Other,,JFK,2,8.421,4.2105,0,0
Hahvahd T-Shirt / L / Crimson,1391,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,3.0327,3.0327,1,2
Hahvahd T-Shirt / M / Crimson,1390,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,1,3.01,3.01,1,2
Hahvahd T-Shirt / S / Crimson,1389,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-3,-8.93862,2.97954,1,2
Hahvahd T-Shirt / XL / Crimson,1392,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,-1,-2.81,2.81,1,2
Hahvahd T-Shirt / XXL / Crimson,1393,QUALIT,3 Classic Collection,Quality,"010 Apparel > T-shirts, Tanks",,JFK,2,8.64,4.32,1,1
Hard Headed T-Shirt / L / Charcoal,10075,MY U,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,-1,-9.74,9.74,2,2
Hard Headed T-Shirt / L / Oxford,4063,MY U,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,-3,-29.22,9.74,2,2
Hard Headed T-Shirt / M / Charcoal,10074,MY U,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.91,2,2
Hard Headed T-Shirt / M / Oxford,4062,MY U,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,-5,-48.7,9.74,2,2
Hard Headed T-Shirt / S / Charcoal,10073,MY U,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,-1,-9.74,9.74,2,2
Hard Headed T-Shirt / S / Oxford,4061,MY U,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.95,2,2
Hard Headed T-Shirt / XL / Charcoal,10076,MY U,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.93,2,2
Hard Headed T-Shirt / XL / Oxford,4064,MY U,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,-2,-19.48,9.74,1,1
Hard Headed T-Shirt / XXL / Charcoal,10077,MY U,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.74,1,1
Hard Headed T-Shirt / XXL / Oxford,4074,MY U,Clearance,MyU,"010 Apparel > T-shirts, Tanks",,JFK,0,0,9.88,1,1
Harvard 'H' Booties / Crimson,10546,,"7 Youth, Toddler, Infant",Creative Knitwear,"080 Apparel > Onesies, Infantwear",,JFK,-4,-15.96,3.99,3,2
